customer_id,n_country,n_transactions,total_amount,n_counterparts,days_active,pos_perc,ecom_perc,cat_cash,cat_communication,cat_education,cat_entertainment,cat_fitness,cat_general,cat_groceries,cat_health,cat_holidays,cat_hotel,cat_living,cat_restaurant,cat_salary,cat_savings,cat_shopping,cat_tax,cat_transport,cat_wellness,cur_aud,cur_chf,cur_eur,cur_gbp,cur_mxn,cur_thb,cur_usd,country_ch,country_de,country_fr,country_gb,country_ie,country_it,country_us,churned,segment
18,11,127,17251.64,58,163,0.19,0.81,9240.0,153.0,0.0,116.0,0.0,210.0,450.0,15.0,0.0,0.0,0.0,441.0,0.0,5789.0,717.0,0.0,120.0,0.0,0.0,7005.09,5873.01,0.0,0.0,0.0,4051.32,64.0,2.0,2.0,24.0,3.0,0.0,0.0,True,Churned
23,5,218,4036.36,45,341,0.97,0.03,0.0,22.0,0.0,0.0,0.0,0.0,1188.0,195.0,0.0,0.0,34.0,1563.0,0.0,0.0,342.0,0.0,693.0,0.0,0.0,3977.5,58.86,0.0,0.0,0.0,0.0,212.0,1.0,0.0,0.0,1.0,0.0,0.0,True,Churned
24,3,137,26690.15,60,583,0.2,0.8,0.0,0.0,3628.0,202.0,0.0,0.0,2005.0,527.0,276.0,0.0,68.0,769.0,0.0,17041.0,1226.0,0.0,947.0,0.0,0.0,8763.37,17926.78,0.0,0.0,0.0,0.0,105.0,15.0,0.0,0.0,0.0,0.0,0.0,True,Churned
26,1,23,300.45,10,153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,300.45,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
29,13,302,12695.09,226,668,0.66,0.34,780.0,0.0,0.0,653.0,0.0,58.0,932.0,123.0,3540.0,0.0,0.0,3138.0,0.0,0.0,1794.0,183.0,1494.0,0.0,0.0,4017.36,5832.71,0.0,0.0,0.0,347.33,93.0,48.0,0.0,1.0,13.0,38.0,0.0,True,Churned
30,6,54,1208.55,51,359,0.78,0.22,0.0,12.0,0.0,52.0,0.0,0.0,72.0,6.0,185.0,0.0,0.0,559.0,0.0,0.0,211.0,0.0,112.0,0.0,0.0,23.29,164.17,496.06,0.0,0.0,202.05,2.0,0.0,9.0,12.0,0.0,0.0,5.0,True,Churned
34,1,114,5835.0,18,284,0.16,0.84,0.0,0.0,0.0,4937.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,141.0,115.0,0.0,0.0,0.0,5835.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
38,7,514,15642.88,320,387,0.63,0.37,716.0,26.0,0.0,468.0,0.0,28.0,407.0,73.0,5769.0,0.0,115.0,3368.0,0.0,0.0,2469.0,51.0,2155.0,0.0,0.0,1730.9,1577.3,107.12,0.0,0.0,11169.87,17.0,16.0,0.0,7.0,0.0,0.0,378.0,True,Churned
42,2,137,1404.53,20,792,0.94,0.06,25.0,24.0,0.0,71.0,0.0,0.0,167.0,0.0,270.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,1404.53,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,1.0,0.0,0.0,0.0,True,Churned
47,3,105,1698.68,51,712,0.79,0.21,0.0,206.0,0.0,97.0,0.0,0.0,326.0,24.0,0.0,0.0,11.0,598.0,0.0,0.0,280.0,0.0,157.0,0.0,0.0,1047.87,650.81,0.0,0.0,0.0,0.0,74.0,0.0,13.0,0.0,0.0,18.0,0.0,True,Churned
48,18,286,8620.71,148,372,0.41,0.59,2599.0,331.0,0.0,199.0,0.0,19.0,148.0,81.0,4001.0,0.0,0.0,450.0,0.0,0.0,184.0,176.0,432.0,0.0,0.0,1184.27,2168.71,0.0,43.48,943.9,986.0,41.0,1.0,0.0,10.0,0.0,0.0,4.0,True,Churned
54,1,19,79.85,13,61,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,79.85,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
60,5,101,1168.38,54,287,0.62,0.38,20.0,293.0,0.0,130.0,0.0,0.0,342.0,61.0,0.0,0.0,0.0,166.0,0.0,16.0,108.0,0.0,33.0,0.0,0.0,1106.39,61.99,0.0,0.0,0.0,0.0,83.0,2.0,0.0,9.0,0.0,0.0,6.0,True,Churned
61,1,7,111.55,4,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,111.55,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
63,3,63,3297.1,45,61,0.62,0.38,200.0,9.0,0.0,0.0,0.0,14.0,958.0,76.0,0.0,0.0,0.0,510.0,0.0,888.0,446.0,6.0,190.0,0.0,0.0,3176.63,106.6,0.0,0.0,0.0,13.87,60.0,0.0,0.0,0.0,0.0,0.0,2.0,True,Churned
64,5,178,3523.37,44,364,0.46,0.54,0.0,1474.0,0.0,36.0,0.0,50.0,105.0,0.0,50.0,0.0,0.0,481.0,0.0,0.0,1274.0,0.0,54.0,0.0,0.0,3307.24,50.01,0.0,0.0,0.0,94.11,61.0,2.0,0.0,4.0,83.0,0.0,28.0,True,Churned
65,3,152,11540.26,51,120,0.93,0.07,9053.0,20.0,0.0,0.0,0.0,1.0,512.0,55.0,0.0,0.0,126.0,198.0,0.0,0.0,1538.0,0.0,38.0,0.0,0.0,310.73,615.32,0.0,0.0,0.0,106.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,Churned
68,8,38,5321.31,27,560,0.05,0.95,3173.0,88.0,0.0,50.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,44.0,0.0,300.0,1464.0,0.0,22.0,0.0,0.0,2079.67,3206.09,0.0,0.0,0.0,35.55,23.0,3.0,0.0,0.0,2.0,0.0,0.0,True,Churned
69,11,333,11876.12,192,895,0.57,0.43,250.0,116.0,0.0,132.0,0.0,48.0,1193.0,125.0,1568.0,0.0,144.0,2846.0,0.0,2555.0,2380.0,0.0,520.0,0.0,0.0,7701.69,3862.83,0.0,0.0,0.0,178.91,278.0,6.0,0.0,6.0,0.0,2.0,1.0,True,Churned
70,4,237,10759.96,87,206,0.59,0.41,0.0,137.0,0.0,0.0,0.0,0.0,2389.0,27.0,90.0,0.0,45.0,157.0,0.0,3901.0,2668.0,0.0,1347.0,0.0,0.0,10681.2,78.76,0.0,0.0,0.0,0.0,228.0,1.0,0.0,3.0,0.0,0.0,0.0,True,Churned
71,3,44,1500.33,26,325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,93.0,0.0,0.0,0.0,174.0,0.0,0.0,477.0,0.0,407.0,0.0,0.0,1208.77,249.52,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
73,2,5,148.93,3,9,0.03,0.97,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,93.55,0.0,55.38,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,True,Churned
74,1,29,812.45,18,88,1.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,812.45,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
75,2,6,102.25,6,19,0.36,0.64,0.0,66.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,36.3,0.0,0.0,0.0,0.0,65.95,5.0,0.0,0.0,0.0,0.0,0.0,1.0,True,Churned
80,2,36,3020.2,23,185,0.99,0.01,2340.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,130.0,0.0,56.0,0.0,0.0,3020.2,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
84,12,518,25632.7,160,433,0.53,0.47,0.0,1649.0,0.0,1470.0,0.0,156.0,2269.0,317.0,1278.0,0.0,29.0,3444.0,171.0,0.0,11125.0,114.0,3580.0,31.0,0.0,22149.71,3028.13,0.0,0.0,0.0,61.12,407.0,43.0,17.0,1.0,16.0,3.0,1.0,True,Churned
85,11,1012,25816.49,403,631,0.79,0.21,377.0,1005.0,0.0,788.0,0.0,1975.0,5656.0,561.0,3416.0,0.0,56.0,5936.0,0.0,530.0,2864.0,0.0,2653.0,0.0,0.0,21930.82,3885.67,0.0,0.0,0.0,0.0,879.0,11.0,38.0,6.0,11.0,31.0,8.0,True,Churned
87,3,4,1181.13,3,12,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,995.0,0.0,0.0,0.0,0.0,1075.81,105.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,True,Churned
88,1,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
89,2,2,3050.0,2,203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,1220.0,0.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,Churned
112,12,246,12015.64,61,928,0.2,0.8,0.0,279.0,0.0,193.0,0.0,374.0,1069.0,120.0,801.0,0.0,76.0,1649.0,0.0,0.0,7204.0,92.0,158.0,0.0,0.0,11090.66,29.48,0.0,0.0,0.0,94.17,221.0,9.0,0.0,1.0,1.0,1.0,2.0,True,Churned
121,3,7,300.12,5,219,0.8,0.2,240.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,24.12,4.0,0.0,0.0,1.0,0.0,0.0,2.0,True,Churned
129,3,57,1112.15,28,867,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,685.0,0.0,17.0,0.0,0.0,164.0,0.0,0.0,101.0,0.0,145.0,0.0,0.0,1112.15,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,True,Churned
131,2,14,675.46,12,633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,51.0,0.0,0.0,198.0,0.0,0.0,337.0,0.0,10.0,0.0,0.0,432.1,243.36,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,True,Churned
135,5,42,1001.97,23,179,0.63,0.37,0.0,0.0,0.0,0.0,0.0,0.0,141.0,30.0,175.0,0.0,0.0,355.0,0.0,0.0,234.0,0.0,67.0,0.0,0.0,768.35,98.41,0.0,0.0,0.0,135.21,37.0,1.0,0.0,2.0,0.0,0.0,0.0,True,Churned
143,2,20,1063.35,17,660,0.92,0.08,0.0,60.0,0.0,0.0,0.0,0.0,114.0,0.0,36.0,0.0,0.0,710.0,0.0,0.0,57.0,0.0,86.0,0.0,0.0,1063.35,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Churned
144,11,124,5499.31,81,619,0.35,0.65,154.0,349.0,0.0,20.0,0.0,605.0,824.0,102.0,136.0,0.0,0.0,1428.0,0.0,258.0,1028.0,360.0,237.0,0.0,0.0,4746.3,487.37,0.0,0.0,0.0,265.64,106.0,2.0,3.0,4.0,1.0,0.0,2.0,True,Churned
145,1,10,423.05,8,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,166.0,0.0,10.0,0.0,0.0,423.05,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
146,3,12,946.73,8,104,0.07,0.93,0.0,563.0,0.0,0.0,0.0,214.0,5.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,108.0,0.0,25.0,0.0,0.0,946.73,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Churned
148,6,142,6335.87,65,312,1.0,0.0,2530.0,1166.0,0.0,0.0,0.0,0.0,769.0,74.0,26.0,0.0,0.0,319.0,0.0,0.0,221.0,0.0,1230.0,0.0,0.0,5180.33,1128.57,8.67,0.0,0.0,0.0,88.0,0.0,45.0,1.0,0.0,0.0,0.0,True,Churned
149,13,311,8861.93,151,604,0.47,0.53,0.0,2032.0,0.0,50.0,0.0,60.0,960.0,99.0,1661.0,0.0,2.0,1359.0,0.0,0.0,1405.0,63.0,1171.0,0.0,0.0,6426.33,1735.23,289.39,0.0,0.0,410.98,209.0,12.0,36.0,43.0,2.0,1.0,0.0,True,Churned
150,5,263,5888.2,86,249,0.72,0.28,312.0,501.0,0.0,0.0,0.0,113.0,621.0,84.0,885.0,0.0,8.0,1791.0,0.0,0.0,633.0,0.0,942.0,0.0,0.0,1522.55,311.97,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,True,Churned
151,9,182,4440.48,63,534,0.41,0.59,0.0,1150.0,0.0,101.0,0.0,80.0,1325.0,96.0,0.0,0.0,45.0,359.0,0.0,0.0,959.0,292.0,33.0,0.0,0.0,4312.55,0.0,0.0,0.0,0.0,127.93,139.0,2.0,6.0,14.0,3.0,0.0,15.0,True,Churned
152,4,9,2405.29,7,120,0.12,0.88,0.0,0.0,0.0,0.0,0.0,2032.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,69.65,2335.64,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Churned
154,1,103,1009.1,39,634,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,356.0,10.0,28.0,0.0,0.0,452.0,0.0,0.0,140.0,0.0,17.0,0.0,0.0,1009.1,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
155,14,263,12999.45,115,372,0.69,0.31,1848.0,1326.0,0.0,344.0,0.0,192.0,2234.0,299.0,4060.0,0.0,127.0,893.0,0.0,0.0,1392.0,0.0,285.0,0.0,0.0,6780.48,4903.46,0.0,0.0,0.0,1315.51,187.0,14.0,0.0,2.0,11.0,0.0,20.0,True,Churned
156,3,66,1361.7,42,243,0.95,0.05,0.0,33.0,0.0,15.0,0.0,0.0,710.0,66.0,52.0,0.0,0.0,155.0,0.0,0.0,136.0,0.0,195.0,0.0,0.0,1361.7,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,True,Churned
160,2,13,249.68,7,372,0.32,0.68,75.0,0.0,0.0,0.0,0.0,40.0,72.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,249.68,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,True,Churned
163,3,11,955.1,8,83,0.83,0.17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,390.0,0.0,427.0,0.0,0.0,897.01,58.09,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Churned
164,1,12,141.2,9,230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,84.0,0.0,0.0,0.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
166,1,10,138.5,3,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
167,1,1,0.55,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
168,2,4,53.25,3,665,0.32,0.68,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,53.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
170,1,21,189.2,6,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
171,1,15,565.35,8,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,10.0,0.0,0.0,565.35,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
173,1,8,31.65,7,7,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,31.65,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
180,4,10,91.61,7,903,0.02,0.98,0.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,46.49,45.12,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,True,Churned
182,2,41,8377.8,11,137,0.53,0.47,5537.0,0.0,0.0,2644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,8377.8,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,0.0,True,Churned
183,2,61,969.87,12,298,0.21,0.79,0.0,0.0,0.0,728.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,969.87,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,0.0,True,Churned
185,1,53,723.45,24,281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,204.0,0.0,9.0,0.0,0.0,723.45,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
186,1,2,13.1,2,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
193,12,1065,30775.06,300,834,0.52,0.48,978.0,4938.0,0.0,2968.0,0.0,463.0,2836.0,4373.0,552.0,0.0,110.0,8298.0,0.0,0.0,3813.0,194.0,1252.0,0.0,0.0,27783.69,2201.24,541.63,0.0,0.0,248.5,762.0,9.0,26.0,34.0,132.0,0.0,3.0,True,Churned
198,4,143,1878.57,88,49,0.85,0.15,164.0,6.0,0.0,16.0,0.0,0.0,90.0,79.0,308.0,0.0,0.0,434.0,0.0,0.0,294.0,0.0,487.0,0.0,0.0,714.15,16.39,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,True,Churned
208,2,5,10.7,4,93,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Churned
210,2,9,39.35,5,105,0.93,0.07,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,True,Churned
211,1,50,378.15,14,84,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,138.0,20.0,0.0,0.0,0.0,85.0,0.0,0.0,83.0,0.0,14.0,0.0,0.0,378.15,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
212,1,1,50.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
213,3,13,101.01,13,348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,7.55,16.66,0.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,True,Churned
215,6,10,381.52,8,595,0.0,1.0,36.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,288.25,74.67,0.0,0.0,0.0,3.49,4.0,0.0,0.0,1.0,0.0,0.0,0.0,True,Churned
216,5,14,107.06,12,391,0.09,0.91,30.0,36.0,0.0,16.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,61.23,15.76,0.0,0.0,0.0,30.07,6.0,2.0,0.0,1.0,1.0,0.0,4.0,True,Churned
217,5,32,571.11,19,143,0.26,0.74,245.0,0.0,0.0,0.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0,51.0,0.0,104.0,96.0,0.0,10.0,0.0,0.0,29.0,542.11,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,True,Churned
220,2,5,115.44,4,4,0.29,0.71,0.0,74.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,115.44,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
224,10,348,14626.73,151,612,0.6,0.4,100.0,1842.0,0.0,541.0,0.0,45.0,1530.0,170.0,431.0,0.0,0.0,2225.0,0.0,0.0,7228.0,226.0,237.0,52.0,0.0,13347.58,1221.76,0.0,0.0,0.0,57.39,283.0,7.0,2.0,9.0,14.0,17.0,0.0,True,Churned
225,2,6,3011.55,3,597,0.03,0.97,2914.0,0.0,0.0,0.0,0.0,0.0,83.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.55,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,True,Churned
226,1,1,2.52,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,Churned
227,3,28,2810.82,17,222,0.66,0.34,0.0,14.0,0.0,950.0,0.0,6.0,770.0,0.0,0.0,0.0,55.0,10.0,0.0,0.0,952.0,0.0,53.0,0.0,0.0,1630.05,1180.77,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,14.0,0.0,True,Churned
228,4,25,232.2,18,467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,11.0,8.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,43.0,0.0,0.0,71.7,94.1,47.44,0.0,0.0,0.0,11.0,0.0,9.0,3.0,0.0,0.0,0.0,True,Churned
233,1,9,80.9,8,211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,80.9,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
234,2,4,1199.01,3,98,1.0,0.0,1187.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,987.01,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Churned
235,2,4,23.8,3,593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
237,2,9,256.45,9,357,0.34,0.66,0.0,0.0,0.0,110.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,89.0,10.0,9.0,0.0,0.0,202.35,54.1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,True,Churned
238,11,316,10839.79,212,588,0.6,0.4,202.0,267.0,0.0,62.0,0.0,129.0,1539.0,511.0,2933.0,0.0,0.0,2824.0,0.0,0.0,1732.0,34.0,608.0,0.0,0.0,6030.47,2132.26,2643.33,0.0,0.0,33.73,120.0,2.0,0.0,110.0,1.0,1.0,1.0,True,Churned
239,1,2,14.4,2,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
240,1,1,10.7,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
241,1,17,7120.0,3,298,1.0,0.0,6920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,7120.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
242,1,5,60.8,4,44,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,60.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Churned
