customer_id,n_country,n_transactions,total_amount,n_counterparts,days_active,pos_perc,ecom_perc,cat_cash,cat_communication,cat_education,cat_entertainment,cat_fitness,cat_general,cat_groceries,cat_health,cat_holidays,cat_hotel,cat_living,cat_restaurant,cat_salary,cat_savings,cat_shopping,cat_tax,cat_transport,cat_wellness,cur_aud,cur_chf,cur_eur,cur_gbp,cur_mxn,cur_thb,cur_usd,country_ch,country_de,country_fr,country_gb,country_ie,country_it,country_us,churned,segment
0,11,197,21843.61,92,514,0.75,0.25,12620.0,1638.0,0.0,243.0,0.0,0.0,2021.0,0.0,619.0,0.0,0.0,392.0,0.0,3045.0,698.0,100.0,470.0,0.0,0.0,16147.62,5227.26,31.23,0.0,0.0,19.25,86.0,0.0,0.0,16.0,28.0,42.0,0.0,False,Active
1,14,1736,104203.28,468,964,0.54,0.46,11233.0,2231.0,0.0,1956.0,0.0,1326.0,15503.0,3832.0,12673.0,0.0,1053.0,10935.0,0.0,19390.0,13468.0,267.0,10336.0,0.0,0.0,79513.95,23286.78,0.0,0.0,0.0,786.15,1325.0,9.0,1.0,5.0,146.0,96.0,4.0,False,Active
2,31,3087,197449.56,629,964,0.21,0.79,15395.0,8950.0,0.0,105050.0,0.0,8964.0,16016.0,2072.0,3894.0,0.0,1510.0,10816.0,0.0,1421.0,18298.0,1003.0,4063.0,0.0,0.0,141381.46,28780.87,0.0,0.0,0.0,27091.0,1632.0,106.0,3.0,93.0,11.0,0.0,59.0,False,Active
6,1,227,11991.94,15,213,1.0,0.0,11090.0,0.0,0.0,0.0,0.0,0.0,702.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,55.0,0.0,125.0,0.0,0.0,11991.94,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
7,2,20,1041.55,9,8,0.19,0.81,836.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,106.0,0.0,28.0,0.0,0.0,1041.55,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,False,Active
8,7,72,2289.74,48,357,0.96,0.04,0.0,0.0,0.0,276.0,0.0,0.0,169.0,14.0,81.0,0.0,0.0,938.0,0.0,0.0,714.0,0.0,97.0,0.0,0.0,953.15,789.79,0.0,0.0,0.0,546.8,45.0,1.0,0.0,0.0,0.0,1.0,15.0,False,Active
9,7,426,113307.78,133,579,0.33,0.67,17899.0,274.0,0.0,72373.0,0.0,0.0,6065.0,160.0,3192.0,0.0,351.0,2085.0,0.0,0.0,9190.0,137.0,1582.0,0.0,0.0,110023.43,2542.6,0.0,0.0,0.0,0.0,370.0,15.0,1.0,9.0,0.0,0.0,5.0,False,Active
10,10,165,4876.48,23,320,0.54,0.46,0.0,279.0,0.0,699.0,0.0,134.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1102.0,10.0,696.0,0.0,0.0,4719.18,157.3,0.0,0.0,0.0,0.0,48.0,6.0,1.0,11.0,13.0,0.0,2.0,False,Active
14,11,853,23086.84,305,633,0.64,0.36,224.0,57.0,0.0,1033.0,0.0,1568.0,3381.0,273.0,7077.0,0.0,46.0,6044.0,0.0,0.0,2313.0,19.0,1053.0,0.0,0.0,2950.14,4352.22,463.86,0.0,0.0,1226.05,42.0,4.0,0.0,28.0,1.0,9.0,30.0,False,Active
15,8,54,5588.58,41,151,0.32,0.68,0.0,229.0,0.0,50.0,0.0,393.0,365.0,1052.0,1350.0,0.0,0.0,929.0,0.0,0.0,977.0,2.0,240.0,0.0,0.0,2435.18,2974.85,0.0,0.0,0.0,178.55,9.0,0.0,26.0,3.0,3.0,9.0,2.0,False,Active
16,9,199,7733.22,147,822,0.59,0.41,0.0,122.0,0.0,299.0,0.0,108.0,920.0,0.0,1533.0,0.0,16.0,1669.0,0.0,0.0,2273.0,98.0,698.0,0.0,0.0,2140.69,3203.26,2352.41,0.0,0.0,3.0,60.0,3.0,34.0,74.0,0.0,0.0,2.0,False,Active
20,19,1622,43364.65,554,796,0.69,0.31,0.0,771.0,0.0,4501.0,0.0,2544.0,10023.0,3965.0,5669.0,0.0,192.0,5367.0,0.0,0.0,8215.0,161.0,1954.0,0.0,0.0,27978.01,5355.72,0.0,0.0,0.0,6600.17,1269.0,30.0,0.0,19.0,25.0,56.0,114.0,False,Active
22,12,350,6022.87,65,817,0.14,0.86,0.0,3644.0,0.0,148.0,0.0,86.0,474.0,23.0,0.0,0.0,0.0,88.0,0.0,0.0,647.0,34.0,879.0,0.0,0.0,5591.56,275.98,0.0,0.0,0.0,155.33,153.0,3.0,2.0,1.0,33.0,0.0,109.0,False,Active
25,5,759,65203.15,123,963,0.13,0.87,14560.0,294.0,0.0,492.0,0.0,0.0,5857.0,225.0,570.0,0.0,0.0,1890.0,0.0,35721.0,738.0,34.0,4823.0,0.0,0.0,65152.3,50.85,0.0,0.0,0.0,0.0,733.0,1.0,0.0,8.0,2.0,0.0,0.0,False,Active
27,15,1423,54025.38,555,780,0.63,0.37,4930.0,4235.0,47.0,2484.0,0.0,2024.0,6732.0,3807.0,4650.0,0.0,270.0,7953.0,0.0,54.0,12040.0,426.0,4306.0,68.0,0.0,36992.4,12564.14,0.0,0.0,0.0,1885.86,872.0,68.0,37.0,25.0,99.0,180.0,41.0,False,Active
31,10,119,8057.45,84,879,0.53,0.47,825.0,276.0,0.0,6.0,0.0,0.0,1644.0,0.0,3788.0,0.0,0.0,419.0,0.0,0.0,567.0,0.0,533.0,0.0,0.0,4250.81,1924.16,0.0,0.0,0.0,0.0,53.0,25.0,2.0,0.0,0.0,0.0,0.0,False,Active
35,6,64,1150.52,12,616,0.0,1.0,0.0,21.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,0.0,981.12,151.77,0.0,0.0,0.0,17.63,0.0,0.0,0.0,8.0,0.0,0.0,4.0,False,Active
36,6,595,18365.02,282,511,1.0,0.0,0.0,34.0,0.0,226.0,0.0,206.0,8850.0,696.0,1112.0,0.0,0.0,920.0,0.0,0.0,3712.0,65.0,2544.0,0.0,0.0,8991.99,2612.23,0.0,0.0,0.0,0.0,352.0,54.0,0.0,0.0,0.0,0.0,1.0,False,Active
39,3,26,293.46,12,636,0.51,0.49,0.0,5.0,0.0,73.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,262.65,0.0,1.35,0.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,False,Active
41,13,1130,44777.11,194,952,0.42,0.58,5596.0,4106.0,0.0,988.0,0.0,2354.0,11147.0,446.0,619.0,0.0,14.0,2593.0,0.0,9971.0,3905.0,92.0,2948.0,0.0,0.0,38401.02,1756.95,799.08,0.0,0.0,3820.06,765.0,18.0,0.0,33.0,143.0,0.0,50.0,False,Active
43,2,62,2901.18,30,536,0.58,0.42,200.0,0.0,0.0,98.0,0.0,0.0,367.0,113.0,651.0,0.0,0.0,484.0,0.0,0.0,387.0,0.0,601.0,0.0,0.0,2901.18,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,False,Active
46,13,58,23764.01,39,316,0.71,0.29,12994.0,10.0,0.0,63.0,0.0,36.0,98.0,790.0,6108.0,0.0,0.0,3024.0,0.0,0.0,119.0,0.0,523.0,0.0,0.0,14859.25,2950.45,0.0,0.0,0.0,1647.75,13.0,1.0,1.0,2.0,0.0,0.0,11.0,False,Active
49,6,107,5478.14,24,330,0.03,0.97,0.0,456.0,0.0,123.0,0.0,0.0,1880.0,0.0,124.0,0.0,0.0,52.0,0.0,0.0,2808.0,0.0,36.0,0.0,0.0,4125.6,72.03,0.0,0.0,0.0,1280.51,13.0,0.0,0.0,7.0,27.0,0.0,6.0,False,Active
50,2,69,331.04,14,367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,73.0,0.0,6.0,0.0,0.0,311.45,19.59,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
51,3,55,311.5,16,279,0.91,0.09,0.0,16.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,11.0,0.0,114.0,0.0,0.0,284.5,15.89,0.0,0.0,0.0,11.11,53.0,0.0,0.0,1.0,1.0,0.0,0.0,False,Active
52,13,831,37580.32,201,963,0.65,0.35,1222.0,569.0,0.0,1284.0,0.0,144.0,17929.0,1605.0,461.0,0.0,524.0,1215.0,0.0,0.0,10686.0,616.0,1326.0,0.0,0.0,36355.74,1224.58,0.0,0.0,0.0,0.0,771.0,21.0,0.0,3.0,5.0,0.0,5.0,False,Active
53,6,145,8912.84,91,904,0.95,0.05,1800.0,10.0,0.0,298.0,0.0,7.0,1671.0,154.0,860.0,0.0,66.0,1947.0,0.0,0.0,1045.0,0.0,1055.0,0.0,0.0,7659.54,1253.3,0.0,0.0,0.0,0.0,109.0,2.0,2.0,0.0,0.0,0.0,0.0,False,Active
56,8,59,3522.44,33,776,0.42,0.58,670.0,257.0,0.0,26.0,0.0,0.0,302.0,0.0,596.0,0.0,0.0,170.0,0.0,0.0,1186.0,0.0,314.0,0.0,0.0,1219.88,1562.12,55.93,0.0,0.0,14.04,35.0,2.0,0.0,1.0,13.0,0.0,1.0,False,Active
59,13,979,26848.44,186,954,0.76,0.24,0.0,189.0,0.0,3842.0,0.0,705.0,6713.0,479.0,2204.0,0.0,2225.0,4329.0,0.0,0.0,4447.0,320.0,1396.0,0.0,0.0,21705.92,4787.27,0.0,0.0,0.0,104.17,936.0,8.0,7.0,2.0,1.0,0.0,2.0,False,Active
66,5,306,6600.12,82,962,0.98,0.02,0.0,0.0,0.0,35.0,0.0,0.0,2615.0,279.0,196.0,0.0,63.0,1476.0,0.0,0.0,1737.0,0.0,199.0,0.0,0.0,5469.41,712.27,205.14,0.0,0.0,0.0,258.0,1.0,0.0,19.0,0.0,0.0,0.0,False,Active
76,9,295,3890.37,33,954,0.0,1.0,65.0,1407.0,0.0,1314.0,0.0,65.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,1927.85,748.87,0.0,0.0,0.0,1213.65,67.0,0.0,3.0,26.0,27.0,0.0,135.0,False,Active
77,4,228,5424.4,65,912,0.94,0.06,0.0,22.0,0.0,195.0,0.0,7.0,674.0,88.0,1730.0,0.0,8.0,1951.0,0.0,0.0,294.0,0.0,455.0,0.0,0.0,4143.38,1281.02,0.0,0.0,0.0,0.0,199.0,26.0,0.0,0.0,1.0,0.0,0.0,False,Active
78,10,167,6368.44,92,277,0.43,0.57,2950.0,80.0,0.0,863.0,0.0,0.0,799.0,41.0,237.0,0.0,0.0,428.0,0.0,0.0,508.0,0.0,462.0,0.0,0.0,4307.88,405.42,0.0,0.0,0.0,1615.77,120.0,7.0,0.0,4.0,18.0,0.0,2.0,False,Active
91,8,73,2112.85,47,102,0.98,0.02,129.0,47.0,0.0,0.0,0.0,0.0,647.0,42.0,99.0,0.0,0.0,607.0,0.0,0.0,36.0,0.0,506.0,0.0,0.0,1182.32,662.96,0.0,0.0,0.0,142.22,43.0,2.0,0.0,0.0,0.0,7.0,0.0,False,Active
92,6,34,1161.77,27,744,0.66,0.34,0.0,0.0,0.0,107.0,0.0,52.0,80.0,0.0,361.0,0.0,0.0,260.0,0.0,0.0,150.0,98.0,54.0,0.0,0.0,933.48,188.28,0.0,0.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,5.0,0.0,False,Active
93,9,419,4099.97,93,390,0.68,0.32,0.0,110.0,0.0,176.0,0.0,0.0,841.0,79.0,62.0,0.0,0.0,2333.0,0.0,0.0,306.0,0.0,193.0,0.0,0.0,4014.48,47.03,0.0,0.0,0.0,38.46,383.0,2.0,1.0,0.0,17.0,0.0,3.0,False,Active
95,15,1326,32220.84,265,964,0.7,0.3,951.0,2124.0,0.0,2403.0,0.0,178.0,12639.0,486.0,2083.0,0.0,159.0,2717.0,0.0,0.0,5227.0,210.0,3045.0,0.0,0.0,31460.22,528.36,0.0,0.0,0.0,232.26,1205.0,23.0,2.0,46.0,13.0,1.0,16.0,False,Active
96,5,1345,32833.0,419,962,1.0,0.0,108.0,95.0,0.0,1115.0,0.0,731.0,12363.0,1501.0,1952.0,0.0,390.0,7790.0,0.0,0.0,3047.0,238.0,3504.0,0.0,0.0,22436.65,10396.35,0.0,0.0,0.0,0.0,1082.0,215.0,0.0,0.0,0.0,0.0,0.0,False,Active
97,6,272,9779.98,73,108,0.91,0.09,685.0,576.0,0.0,0.0,0.0,552.0,3169.0,143.0,98.0,0.0,0.0,455.0,0.0,0.0,1543.0,0.0,2559.0,0.0,0.0,8747.3,1032.68,0.0,0.0,0.0,0.0,248.0,7.0,0.0,1.0,5.0,8.0,0.0,False,Active
101,13,684,37267.7,418,754,0.55,0.45,0.0,266.0,0.0,342.0,0.0,477.0,2716.0,861.0,19413.0,0.0,38.0,5020.0,0.0,0.0,7250.0,0.0,885.0,0.0,0.0,8762.61,18045.33,0.0,0.0,0.0,3470.77,121.0,290.0,1.0,3.0,11.0,20.0,88.0,False,Active
103,5,33,2591.49,15,161,0.07,0.93,30.0,0.0,0.0,0.0,0.0,2111.0,109.0,0.0,106.0,0.0,0.0,51.0,0.0,0.0,0.0,40.0,145.0,0.0,0.0,2484.2,0.97,0.0,0.0,0.0,0.0,23.0,1.0,0.0,7.0,0.0,0.0,0.0,False,Active
105,7,223,5042.95,93,344,0.57,0.43,100.0,736.0,0.0,641.0,0.0,0.0,569.0,65.0,43.0,0.0,0.0,1029.0,0.0,0.0,709.0,157.0,994.0,0.0,0.0,4668.23,353.66,0.0,0.0,0.0,21.06,163.0,3.0,8.0,0.0,28.0,0.0,0.0,False,Active
106,9,100,3038.2,26,933,0.0,1.0,0.0,683.0,0.0,1020.0,0.0,68.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,813.0,178.0,96.0,0.0,0.0,2611.59,216.48,0.0,0.0,0.0,16.22,20.0,2.0,0.0,1.0,37.0,0.0,1.0,False,Active
109,9,256,8425.47,105,580,0.49,0.51,45.0,271.0,0.0,70.0,0.0,253.0,2507.0,184.0,14.0,0.0,62.0,486.0,0.0,2234.0,1620.0,0.0,681.0,0.0,0.0,4458.73,1280.68,114.88,0.0,0.0,2374.63,198.0,3.0,0.0,8.0,1.0,0.0,27.0,False,Active
113,13,1021,52060.85,382,964,0.75,0.25,0.0,2187.0,0.0,2933.0,0.0,270.0,4150.0,835.0,13689.0,0.0,62.0,19156.0,0.0,0.0,6531.0,34.0,2214.0,0.0,0.0,44653.46,6680.13,711.63,0.0,0.0,15.63,819.0,72.0,2.0,11.0,46.0,0.0,7.0,False,Active
114,15,284,30301.43,154,909,0.68,0.32,6451.0,465.0,0.0,49.0,0.0,398.0,423.0,345.0,14425.0,0.0,0.0,1128.0,0.0,0.0,4947.0,34.0,1637.0,0.0,0.0,389.88,14421.03,2319.17,0.0,0.0,3661.28,4.0,35.0,16.0,49.0,15.0,19.0,14.0,False,Active
117,12,977,24010.53,137,945,0.36,0.64,670.0,7898.0,0.0,774.0,0.0,108.0,6403.0,36.0,343.0,0.0,0.0,1066.0,0.0,953.0,1708.0,60.0,3991.0,0.0,0.0,22806.96,951.99,0.0,0.0,0.0,251.58,710.0,14.0,0.0,23.0,46.0,1.0,7.0,False,Active
118,8,164,1778.42,61,957,0.84,0.16,0.0,19.0,0.0,151.0,0.0,0.0,571.0,26.0,30.0,0.0,0.0,209.0,0.0,0.0,264.0,12.0,496.0,0.0,0.0,1321.41,457.01,0.0,0.0,0.0,0.0,133.0,0.0,0.0,4.0,1.0,0.0,0.0,False,Active
122,2,186,3701.54,60,894,0.5,0.5,0.0,71.0,0.0,0.0,0.0,0.0,287.0,0.0,892.0,0.0,0.0,1069.0,0.0,0.0,72.0,0.0,1312.0,0.0,0.0,3121.8,579.74,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,3.0,0.0,0.0,False,Active
124,14,370,13161.37,196,704,0.51,0.49,514.0,800.0,0.0,590.0,0.0,916.0,1521.0,103.0,2808.0,0.0,5.0,1972.0,0.0,0.0,3406.0,0.0,527.0,0.0,0.0,4264.03,6952.38,563.29,0.0,0.0,1252.98,133.0,20.0,0.0,23.0,6.0,82.0,29.0,False,Active
127,9,111,2323.27,71,432,0.8,0.2,661.0,8.0,0.0,0.0,0.0,0.0,225.0,61.0,457.0,0.0,0.0,604.0,0.0,0.0,186.0,0.0,123.0,0.0,0.0,1718.89,182.04,0.0,0.0,0.0,90.63,70.0,6.0,0.0,0.0,0.0,0.0,8.0,False,Active
130,3,106,892.36,49,754,0.98,0.02,0.0,0.0,0.0,5.0,0.0,0.0,344.0,29.0,6.0,0.0,0.0,174.0,0.0,0.0,332.0,3.0,0.0,0.0,0.0,834.9,57.46,0.0,0.0,0.0,0.0,96.0,3.0,7.0,0.0,0.0,0.0,0.0,False,Active
132,10,163,2575.26,83,912,0.32,0.68,0.0,556.0,0.0,337.0,0.0,121.0,226.0,0.0,0.0,0.0,69.0,144.0,0.0,0.0,869.0,40.0,214.0,0.0,0.0,2383.24,136.57,0.0,0.0,0.0,55.45,99.0,3.0,0.0,9.0,2.0,9.0,26.0,False,Active
137,7,245,19104.44,67,296,0.51,0.49,159.0,408.0,0.0,195.0,0.0,9.0,3498.0,0.0,4139.0,0.0,0.0,1896.0,0.0,0.0,1882.0,158.0,6761.0,0.0,0.0,11534.97,7256.44,0.0,0.0,0.0,0.0,194.0,34.0,0.0,0.0,0.0,3.0,1.0,False,Active
138,8,1582,71316.07,469,946,0.99,0.01,100.0,479.0,0.0,1309.0,0.0,803.0,22964.0,3115.0,2858.0,0.0,3417.0,10980.0,0.0,0.0,18416.0,163.0,6713.0,0.0,0.0,66884.15,2126.65,0.0,0.0,0.0,19.35,1404.0,65.0,0.0,0.0,0.0,1.0,1.0,False,Active
139,18,233,28287.69,174,639,0.72,0.28,204.0,228.0,0.0,289.0,0.0,87.0,981.0,186.0,8186.0,0.0,0.0,3251.0,0.0,0.0,14505.0,21.0,349.0,0.0,0.0,408.55,16003.26,7630.95,0.0,0.0,2837.89,2.0,5.0,3.0,85.0,1.0,24.0,24.0,False,Active
140,4,383,6914.69,78,935,0.72,0.28,0.0,7.0,0.0,267.0,0.0,11.0,3490.0,22.0,567.0,0.0,0.0,539.0,0.0,0.0,1598.0,0.0,414.0,0.0,0.0,6860.73,53.96,0.0,0.0,0.0,0.0,375.0,6.0,0.0,0.0,0.0,1.0,0.0,False,Active
142,2,6,201.81,2,273,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,100.0,101.81,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,False,Active
153,13,522,5247.4,222,687,0.79,0.21,1009.0,394.0,0.0,197.0,0.0,212.0,1083.0,474.0,327.0,0.0,38.0,735.0,0.0,0.0,270.0,0.0,508.0,0.0,0.0,1751.21,238.39,0.0,0.0,0.0,95.19,130.0,8.0,4.0,1.0,1.0,1.0,18.0,False,Active
158,14,260,30170.48,215,876,0.84,0.16,887.0,412.0,0.0,401.0,0.0,214.0,879.0,1337.0,9028.0,0.0,100.0,8196.0,0.0,0.0,6296.0,81.0,2340.0,0.0,0.0,5590.68,24086.69,0.0,11.82,0.0,80.74,40.0,1.0,10.0,3.0,1.0,86.0,1.0,False,Active
162,10,219,10652.06,48,940,0.27,0.73,2733.0,1255.0,0.0,5174.0,0.0,119.0,15.0,0.0,0.0,0.0,0.0,34.0,0.0,611.0,692.0,0.0,19.0,0.0,0.0,2449.45,5545.92,0.0,0.0,0.0,203.03,15.0,4.0,1.0,39.0,26.0,0.0,1.0,False,Active
172,8,415,9675.79,191,453,0.71,0.29,70.0,65.0,0.0,261.0,0.0,88.0,1027.0,313.0,1413.0,0.0,0.0,2278.0,0.0,25.0,1409.0,164.0,2562.0,0.0,5.1,6587.78,43.5,0.0,0.0,0.0,7.71,284.0,2.0,0.0,3.0,0.0,0.0,1.0,False,Active
174,4,379,4286.43,56,560,0.67,0.33,0.0,1248.0,0.0,37.0,0.0,0.0,1707.0,3.0,110.0,0.0,0.0,1038.0,0.0,0.0,13.0,0.0,131.0,0.0,0.0,3997.11,289.32,0.0,0.0,0.0,0.0,366.0,6.0,0.0,0.0,2.0,0.0,0.0,False,Active
176,5,152,9790.55,103,238,0.58,0.42,0.0,72.0,0.0,195.0,0.0,1065.0,562.0,2465.0,3185.0,0.0,0.0,1452.0,0.0,0.0,597.0,0.0,198.0,0.0,0.0,2541.56,3377.4,0.0,0.0,0.0,0.0,37.0,6.0,0.0,1.0,8.0,0.0,0.0,False,Active
177,4,38,2503.16,34,161,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,955.0,404.0,98.0,0.0,0.0,29.0,0.0,0.0,958.0,0.0,0.0,0.0,0.0,2227.35,265.58,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,False,Active
178,8,1196,51152.99,339,964,0.76,0.24,5426.0,1405.0,0.0,3009.0,0.0,0.0,7178.0,218.0,13020.0,0.0,193.0,9622.0,0.0,0.0,6514.0,154.0,4416.0,0.0,0.0,43072.97,8080.02,0.0,0.0,0.0,0.0,1049.0,17.0,0.0,0.0,54.0,45.0,0.0,False,Active
184,4,23,4567.93,16,714,0.58,0.42,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1924.0,769.0,0.0,0.0,773.0,145.0,0.0,0.0,0.0,1154.66,3413.27,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,3.0,0.0,False,Active
189,3,220,2390.95,48,674,0.65,0.35,0.0,164.0,0.0,202.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,900.0,0.0,359.0,0.0,0.0,2327.9,63.05,0.0,0.0,0.0,0.0,210.0,9.0,0.0,0.0,1.0,0.0,0.0,False,Active
195,4,122,3567.18,59,552,0.96,0.04,290.0,1329.0,0.0,149.0,0.0,0.0,463.0,0.0,19.0,0.0,0.0,1003.0,0.0,0.0,256.0,9.0,50.0,0.0,0.0,2855.04,151.98,0.0,0.0,0.0,0.0,101.0,0.0,2.0,0.0,0.0,0.0,0.0,False,Active
199,8,411,18970.51,117,500,0.81,0.19,8221.0,2004.0,0.0,1262.0,0.0,26.0,2696.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,2507.0,70.0,1237.0,0.0,0.0,16502.59,2393.45,0.0,0.0,0.0,48.22,187.0,2.0,0.0,3.0,208.0,0.0,0.0,False,Active
201,9,296,5352.44,71,545,0.41,0.59,601.0,734.0,0.0,183.0,0.0,0.0,690.0,558.0,347.0,0.0,0.0,115.0,0.0,250.0,1871.0,0.0,3.0,0.0,0.0,3689.15,808.84,0.0,0.0,0.0,3.9,77.0,6.0,0.0,1.0,6.0,0.0,142.0,False,Active
202,3,38,2691.98,18,486,0.15,0.85,1952.0,0.0,0.0,25.0,0.0,347.0,144.0,16.0,55.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,2661.06,30.92,0.0,0.0,0.0,0.0,20.0,3.0,0.0,15.0,0.0,0.0,0.0,False,Active
204,5,58,847.68,29,223,0.58,0.42,0.0,160.0,0.0,146.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,701.78,131.45,0.0,0.0,0.0,14.45,41.0,2.0,0.0,0.0,5.0,0.0,2.0,False,Active
207,5,84,3412.53,40,434,0.6,0.4,1165.0,0.0,0.0,196.0,0.0,0.0,1252.0,0.0,76.0,0.0,0.0,441.0,0.0,0.0,152.0,0.0,130.0,0.0,0.0,2633.94,778.59,0.0,0.0,0.0,0.0,62.0,0.0,0.0,7.0,1.0,12.0,0.0,False,Active
209,8,275,3221.92,34,636,0.39,0.61,0.0,1097.0,0.0,693.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,3014.31,0.0,0.0,0.0,0.0,207.61,49.0,24.0,0.0,21.0,5.0,0.0,173.0,False,Active
223,14,129,15475.08,89,876,0.63,0.37,0.0,368.0,0.0,569.0,0.0,16.0,256.0,15.0,5031.0,0.0,0.0,3181.0,0.0,0.0,5031.0,136.0,872.0,0.0,0.0,1618.18,2976.24,0.0,0.0,0.0,1506.87,8.0,17.0,0.0,6.0,1.0,1.0,4.0,False,Active
229,3,17,1261.11,16,74,0.98,0.02,0.0,0.0,0.0,27.0,0.0,0.0,100.0,135.0,351.0,0.0,0.0,243.0,0.0,0.0,397.0,0.0,8.0,0.0,0.0,0.0,1261.11,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,0.0,False,Active
245,6,125,13286.03,70,959,0.46,0.54,0.0,1101.0,0.0,1374.0,0.0,396.0,121.0,39.0,4593.0,0.0,0.0,938.0,0.0,0.0,3844.0,0.0,879.0,0.0,0.0,11178.82,1803.28,0.0,0.0,0.0,303.93,103.0,3.0,0.0,0.0,0.0,0.0,9.0,False,Active
247,3,523,16720.53,169,477,1.0,0.0,0.0,63.0,0.0,683.0,0.0,0.0,4208.0,596.0,104.0,0.0,0.0,3888.0,0.0,0.0,3410.0,8.0,3762.0,0.0,0.0,16090.0,630.53,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,1.0,0.0,False,Active
249,6,523,5660.41,92,887,0.87,0.13,0.0,0.0,0.0,1121.0,0.0,207.0,1711.0,30.0,842.0,0.0,39.0,1216.0,0.0,0.0,310.0,0.0,184.0,0.0,0.0,5473.15,187.26,0.0,0.0,0.0,0.0,510.0,2.0,3.0,0.0,0.0,0.0,0.0,False,Active
251,3,10,594.98,8,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,212.17,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,False,Active
253,1,17,383.45,12,422,0.96,0.04,0.0,0.0,0.0,17.0,0.0,0.0,17.0,234.0,0.0,0.0,0.0,39.0,0.0,0.0,61.0,0.0,16.0,0.0,0.0,383.45,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
257,10,67,3373.38,51,955,0.37,0.63,813.0,155.0,0.0,77.0,0.0,216.0,91.0,0.0,217.0,0.0,0.0,391.0,0.0,0.0,772.0,0.0,643.0,0.0,0.0,1761.04,1277.51,0.0,0.0,0.0,258.24,17.0,7.0,9.0,0.0,0.0,0.0,2.0,False,Active
258,2,106,25415.7,42,170,0.23,0.77,19295.0,0.0,0.0,106.0,0.0,0.0,187.0,0.0,296.0,0.0,0.0,564.0,0.0,0.0,4121.0,0.0,846.0,0.0,0.0,25415.7,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,21.0,0.0,0.0,0.0,False,Active
271,1,14,249.05,11,291,0.96,0.04,0.0,0.0,0.0,10.0,0.0,0.0,161.0,8.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.05,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
